card_id,category,item,scrap_date
103692865,Обогрев,зеркал,2023-05-26 15:02:42
103692865,Климат,климат-контроль,2023-05-26 15:02:42
103692865,Климат,кондиционер,2023-05-26 15:02:42
103692865,Мультимедиа,Bluetooth,2023-05-26 15:02:42
103692865,Мультимедиа,мультимедийный экран,2023-05-26 15:02:42
103692865,Фары,ксеноновые,2023-05-26 15:02:42
103692865,Фары,противотуманные,2023-05-26 15:02:42
104324211,Экстерьер,легкосплавные диски,2023-05-26 15:02:43
104324211,Экстерьер,рейлинги на крыше,2023-05-26 15:02:43
104324211,Системы безопасности,ABS,2023-05-26 15:02:43
104324211,Системы безопасности,ESP,2023-05-26 15:02:43
104324211,Системы безопасности,антипробуксовочная,2023-05-26 15:02:43
104324211,Системы безопасности,иммобилайзер,2023-05-26 15:02:43
104324211,Подушки,передние,2023-05-26 15:02:43
104324211,Подушки,боковые,2023-05-26 15:02:43
104324211,Подушки,задние,2023-05-26 15:02:43
104324211,Системы помощи,датчик дождя,2023-05-26 15:02:43
104324211,Системы помощи,камера заднего вида,2023-05-26 15:02:43
104324211,Системы помощи,парктроники,2023-05-26 15:02:43
104324211,Интерьер,тёмный,2023-05-26 15:02:43
104324211,Интерьер,искусственная кожа,2023-05-26 15:02:43
104324211,Интерьер,люк,2023-05-26 15:02:43
104324211,Комфорт,круиз-контроль,2023-05-26 15:02:43
104324211,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:43
104324211,Комфорт,электрорегулировка сидений,2023-05-26 15:02:43
104324211,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:43
104324211,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:43
104324211,Обогрев,сидений,2023-05-26 15:02:43
104324211,Обогрев,зеркал,2023-05-26 15:02:43
104324211,Климат,климат-контроль,2023-05-26 15:02:43
104324211,Мультимедиа,Bluetooth,2023-05-26 15:02:43
104324211,Мультимедиа,USB,2023-05-26 15:02:43
104324211,Мультимедиа,мультимедийный экран,2023-05-26 15:02:43
104324211,Фары,светодиодные,2023-05-26 15:02:43
